mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,rms,glcm_1,glcm_2,glcm_3,glcm_4,glcm_5,glcm_6,hog_1,hog_2,hog_3,hog_4,hog_5,hog_6,hog_7,hog_8,hog_9,hog_10,hog_11,hog_12,hog_13,hog_14,hog_15,hog_16,hog_17,hog_18,hog_19,hog_20,hog_21,hog_22,hog_23,hog_24,hog_25,hog_26,hog_27,hog_28,hog_29,hog_30,hog_31,hog_32,hog_33,hog_34,hog_35,hog_36,hog_37,hog_38,hog_39,hog_40,hog_41,hog_42,hog_43,hog_44,hog_45,hog_46,hog_47,hog_48,hog_49,hog_50,label
-0.1321491318459886,-0.9090633300872575,-0.6244661816677969,0.9239417878001135,-0.20850254671937082,0.2073661044434241,0.8321016728304564,-0.9132490449004655,-0.3560753174104873,0.5118751149714313,-0.7121245658384092,-0.32640147964655963,0.07527508809857937,0.46094409307956735,-0.33385323179222354,-0.3894754979373176,-0.01924176975652189,-0.4562896603860367,-0.4938903730102635,-0.5184504215637078,0.11392864870810199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.31780624299594623,-0.9017645087575075,-0.5515674055989013,0.725911859159633,0.530511685363103,0.045377223167727916,1.0083232243224358,-0.09371173152111303,-0.9448147510073016,0.40384274904254286,-0.1620103534941186,-0.9701507863572603,0.582744904363392,0.2941261937505515,-0.34808419536744584,-0.5321981434974437,0.1258077439883136,-0.7427279819393441,-0.4825754209806851,-0.5063330299327928,0.4889107562498558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
0.30126850213690354,-0.8074837446897203,-0.6375581262399097,0.6764195244292492,0.3808412098916181,-0.025883708940035777,0.9776841683608025,-0.277109334957553,-0.9804163302372282,0.6163642974311965,-0.12313991086265777,-1.0164035554104165,0.45530806532190166,0.09849851793574421,-0.21548156037364008,-0.43837588748297923,0.4833803629964726,-0.8315200451688082,-0.4395976210125935,-0.46032947316881545,0.20677842084978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.3175892213465991,0.12540506682587754,-0.36388417963251046,0.6488789651064565,0.5541400223705769,-0.18511006613906128,1.0858177013335053,-0.8733082876695388,-1.833578559668851,0.6677190251100855,-0.5441500602370739,-1.7900647133549115,-0.125813283835204,-0.3341128031654082,-0.37384210472020424,-0.3640710948269447,1.2551485410300793,-1.399573076056992,-0.42305912403936163,-0.44263595825013663,0.46704043533250333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.34605076311372074,0.09112905441920376,-0.39342787582174216,0.8554244931934123,0.3442147541337514,0.0903292081214714,0.8737047009075173,-1.5253650538357306,-0.4450718594052296,1.051486984813934,-1.0491492306072097,-0.9279225178598572,-0.2883514821599627,-0.09434111499334166,-0.38768884134726705,-0.1231932271786612,1.1184552761424313,-1.2985598107881429,-0.48848397497889484,-0.5126603061078313,0.08443211093108319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.4480332699948169,-0.10371059963850132,-0.3828471938356673,0.9670742791158209,-0.25189278414847033,0.10418373489726844,0.14503558568907823,-1.7965793817965108,0.6037469828095418,0.050334277073158205,-1.3955733345713073,-0.20283433615431515,-1.2440188864471464,0.038555595892727605,-0.39615136404052387,-0.07115541973515686,1.0511064047561713,-1.256343578418332,-0.4897543064477562,-0.5140207489994694,-0.1366962616234657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.5137416126074675,0.002919507611824366,-0.48873397671813723,0.6250313077920202,0.6557380140793498,0.08817692543341592,0.7349723467270614,-1.4680948911424394,-0.26215135968476516,0.9434045290510239,-0.9263720477424209,-0.798770216423307,-0.49742161554166064,-0.0771481838647244,-0.3969817072338371,-0.39159817341275766,0.775100752204719,-1.2730763640889293,-0.48813378593649653,-0.5122852816743338,0.545146333335256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.006257575848489436,0.07592229073211583,-0.3797931267491262,0.8391523967795315,0.3609953803262574,0.08205988876904623,0.8770378834618129,-1.5249747108156915,-0.44366269413509435,1.0495473069231123,-1.0467798565870745,-0.9278873169617976,-0.2920529050703836,-0.09434111499334166,-0.3657130691684758,-0.11314536559416051,1.0927629289098881,-1.270221262866355,-0.46358378981744774,-0.4860000102024973,0.031993190579088275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.42468373649724944,0.19053002496345217,-0.4702934277727207,0.33277314054215995,0.7319153732794853,-0.18867816086800063,0.85712011956275,-1.0349818542893108,-1.7354859179747693,0.6553212087852323,-0.3668693312351584,-1.3558560749842696,-0.02699917779950298,-0.17937642300785242,-0.3894195441894307,-0.2899741889622907,0.7879469258209836,-1.133344468596799,-0.37727966362928,-0.393686360525313,0.15341527704855085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.5176850893142027,0.06417147861490444,-0.4336754509400608,0.6333774155149924,0.512150011997889,0.020197529140599642,0.7046050238472881,-1.6132245241908485,-0.4268217522230729,0.8981605248065044,-0.7648777760538915,-0.475606133503986,-0.6552770159948157,-0.11292806756481885,-0.3964074270188312,0.4495125811062978,0.3733772063989006,-0.24220975496194158,-0.10516689029583134,-0.10354462893089818,-2.389301593703632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.5717003928685234,0.1658178148660849,-0.36782600931629994,0.2569198771670722,0.9350484680588452,-0.11234567151548966,0.8318570882587394,-1.097446459993414,-1.7785449582466633,0.5656323378643721,-0.35637510218841784,-1.1259402984829532,-0.048506530773242976,-0.17054762053640182,-0.39521295400373657,-0.1563603301703406,0.12244030041901097,-0.3844485624716619,-0.09664620703269895,-0.0944817849059046,-0.3357931679694975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.08477814658422717,0.17261325861157564,-0.4544039287519614,0.3157602065133431,0.7487586924883144,-0.19557895720438254,0.8609352553918312,-1.0360611677359732,-1.7301593636723054,0.6519778094863352,-0.36349352398830564,-1.3544897099453186,-0.0298502212224277,-0.17937642300785242,-0.3687916240435605,0.027457790494987786,0.478142117444201,-0.5103593670544257,-0.018081171839432343,-0.010981387786279273,-0.9227896500685326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
0.02308687802927855,0.11246596568947338,-0.3520911266604065,0.634633938904646,0.5722360257063951,-0.19416310742582288,1.0892748913271857,-0.8737477265695511,-1.8296582159502555,0.6642574895147029,-0.5358706651363234,-1.7964747340853753,-0.11763449094400544,-0.3341128031654082,-0.3410906421440305,-0.26214125394774357,1.129555367907941,-1.1572602263959841,-0.34830018912871935,-0.36272059682302504,0.1201701854739352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.00786427613587998,0.12670531887884867,-0.42187454780964073,0.8940786175175496,0.29967691967946003,0.10481943964197016,0.8872658963971745,-1.5261886917808558,-0.4323282564404728,1.0910063357872823,-1.0713530175646302,-0.8727748249607242,-0.3256378845355606,-0.005588416464533505,-0.3658204258572222,0.017820923486596908,0.9630539914252461,-1.0068431179095039,-0.41468500194890917,-0.4336789798496589,-0.3360633598344281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.08686172899636709,0.21960766234113788,-0.49777932417350196,0.3622633341779336,0.6945268862950708,-0.1648582835331227,0.8493647957274327,-1.0354700102108307,-1.7275457770466733,0.6565502710195008,-0.3760228372982344,-1.3499679899902035,-0.030462044016464775,-0.08179492200759365,-0.36881816607870865,-0.18432468786910444,0.6957787481275681,-0.9478606466903243,-0.28623725128258315,-0.2964570785596828,-0.17816852474913394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
0.3628740544551644,0.10906509888585995,-0.3495939415706372,0.6323278400654582,0.5730111329406457,-0.19424532789407417,1.0890066863002008,-0.8750594188611187,-1.8256772189321715,0.6587643330431568,-0.5307380443764832,-1.8001539535628766,-0.11440234436672429,-0.3341128031654082,-0.28284901651665006,-0.3781237640251398,1.2762262433713383,-1.4306606083958924,-0.4262957892976864,-0.4460982581569939,0.5046860643588768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.389330724162822,-0.7908260576048871,-0.6474722592728114,0.6792923910072848,0.3755118119200244,-0.04113907094457164,0.9737421360722089,-0.28034440418710743,-0.9942114038589996,0.6165434877338841,-0.1265287688621985,-1.0264177027917893,0.442688973048111,0.09849851793574421,-0.3525377622756488,-0.5155026835947409,0.6071027341356555,-1.0392204938019147,-0.5027443212062993,-0.5279339768160364,0.4696400989661475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.46903467523911246,-0.9310562765421754,-0.5873288390706738,0.875971235360538,-0.18371017079040136,0.18497510017727847,0.8416717921072351,-0.9368017769883449,-0.32347145457908305,0.4786891306687238,-0.6937697491673243,-0.3668314468542209,0.0376780804642876,0.2606696791218908,-0.37037715307958885,-0.3328649775840598,-0.09332552828140109,-0.3140662186612714,-0.3671518294974871,-0.3828625487876296,-0.10089752907010972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.5658291479159815,-1.2241073070730388,-0.4690248995633941,0.9580010698302961,-0.623417876061951,0.32942072196718125,0.20948421168954426,-1.1649180219375073,0.40705116079217435,-0.061433110406306494,-0.7625170359673263,0.03371788332112347,-0.7219874726695054,0.3549984634221419,-0.38673246638491715,-0.33641976206694263,0.17457331567726414,-0.6520167153373306,-0.4984111432967333,-0.523292478913685,0.10014999390264749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.7277952576214408,-1.1785356404662288,-0.4620491141436679,0.8534309130059881,0.07676226246804158,-0.12981467279553072,0.6996062862376218,-1.0163905543258076,-0.6564332786565181,0.24765612185591215,-0.8085898732721927,-0.42479739340005307,0.4218779924088571,0.08177026062141486,-0.38582119630594547,-0.3203176954960203,-0.2767888427428442,-0.12073949859527891,-0.2142865269963424,-0.2197272223829301,-0.21698474053180025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.12288789605196335,-0.9423284393574366,-0.5787087632813793,0.8674755218933303,-0.1792679890367715,0.18689507329269148,0.8439073054196771,-0.9421687830840695,-0.31629054904307496,0.4705222417970928,-0.6903514966565122,-0.3655426062432583,0.03361637437248291,0.2606696791218908,-0.3349295111590119,-0.5522954596686733,0.25526724120856914,-0.8937614383354326,-0.5485159389005232,-0.5769842337695712,0.6311152775727794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
-0.6484952902312608,-0.9196845798323687,-0.5163190727492366,0.6878148579554636,0.5733315436179783,-0.029553745169133262,1.024775725924122,-0.10885208125475916,-0.9301521939442451,0.3746334868929166,-0.12341862316014726,-0.9759303286412001,0.6273136145741443,0.08223493443570065,-0.3773228412204005,-0.560458799611549,0.14825736778374746,-0.8087659379526716,-0.44565135613480433,-0.466807286603746,0.5551965938014066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
